iteration	param	old_val	new_val	old_score	new_score	kept	duration_ms	drift	strategy
3	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1216
4	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3464
5	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 29
6	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 24
7	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3572
8	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.382
9	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.2822
10	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1376
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	discard	weight_entropy: None -> 0.3814
2	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3914
3	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.4212
4	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1259
5	2.1073	0.9792	0.037995	0.0	discard	weight_recency: None -> 0.4584
6	2.1073	0.9792	0.037995	0.0	discard	weight_entropy: None -> 0.3941
7	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3458
8	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1003
9	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1493
10	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 24
2	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3817
3	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1102
4	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0715
5	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3427
6	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3185
7	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3477
8	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3597
9	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3283
10	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.246
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0942
2	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
3	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3659
4	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0744
5	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3784
6	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0759
7	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.34
8	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.4164
9	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3026
10	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1673
0	2.1073	0.9792	0.037995	0.1	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.411
2	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1856
3	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.358
4	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3648
5	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3706
6	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3934
7	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3375
8	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3247
9	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3385
10	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3634
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
2	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3405
3	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3443
4	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
5	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3246
6	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3359
7	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1288
8	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1191
9	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
10	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	discard	weight_frequency: None -> 0.3586
2	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3659
3	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3379
4	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.4049
5	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1109
6	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.4262
7	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.0796
8	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1427
9	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.383
10	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3934
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.311
2	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1282
3	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3348
4	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.2983
5	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.4287
6	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1406
7	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3438
8	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1137
9	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1186
10	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3749
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3505
2	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 28
3	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.4027
4	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 27
5	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.2446
6	2.1073	0.9792	0.037995	0.0	discard	exploration_rate: None -> 0.1901
7	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1072
8	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 24
